site,date,year,rep,bench,horiz_m,lower_limit,upper_limit,sqrt(lower),sqt(upper),ln(lower)+1,ln(upper)+1,bottom,lower_elev_m,upper_elev_m,sqrt(lower_elev),sqrt(upper_elev),patch1_upper,patch1_lower,patch2_upper,patch2_lower,patch3_upper,patch3_lower,patch4_upper,patch4_lower,patch5_upper,patch5_lower,patch6_upper,patch6_lower,patch7_upper,patch7_lower,patch8_upper,patch8_lower,patch9_upper,patch9_lower,patch10_upper,patch10_lower,gap1_upper,gap1_lower,gap2_upper,gap2_lower,gap3_upper,gap3_lower,gap4_upper,gap4_lower,gap5_upper,gap5_lower,cliff_tidal_height_top (cm),cliff_tidal_height_bottom (cm),notes,lowest_mussel,sqrt_lowest_mussel,ln_lowest_mussel,highest_mussel,n_patches,n_gaps
Hopkins,4/6/2016,2016,9.25,2,9.25,-79,0,8.888194417,0,4.382026635,0,-160,0.401483871,0.85,0.633627549,0.921954446,-87,-93,-135,-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-140,-11.83215957,-4.941642423,0,2,0
Hopkins,4/6/2016,2016,9.5,2,9.5,-64,0,8,0,4.17438727,0,-157,0.436857143,0.83,0.660951695,0.911043358,-76,-80,-82,-85,-100,-110,-111,-120,,,,,,,,,,,,,-26,-32,,,,,,,,,,,horizontal 0 to -39,-120,-10.95445115,-4.787491743,0,4,1
Hopkins,4/6/2016,2016,9.75,2,9.75,-58,-8,7.615773106,2.828427125,4.077537444,2.197224577,-150,0.407538462,0.711384615,0.638387391,0.843436195,-86,-90,-110,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115,-10.72380529,-4.744932128,-8,2,0
Hopkins,4/6/2016,2016,10,2,10,-65,0,8.062257748,0,4.189654742,0,-140,0.425,0.76,0.651920241,0.871779789,-67,-70,-72,-77,-105,-108,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108,-10.39230485,-4.682131227,0,3,0
Soberanes,5/4/2014,2014,0,1,0,-64,0,8,0,4.17438727,0,-167,0.7552,1.28,0.869022439,1.13137085,-9,-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,-8,-4.158883083,0,1,0
Soberanes,5/4/2014,2014,0.25,1,0.25,-90,0,9.486832981,0,4.510859507,0,-137,0.411764706,1.28,0.641688948,1.13137085,-8,-24,-71,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,-9.486832981,-4.49980967,0,2,0
Soberanes,5/4/2014,2014,0.5,1,0.5,-77,0,8.774964387,0,4.356708827,0,-191,0.7228,1,0.850176452,1,-121,-127,-107,-156,-157,-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,-174,-13.19090596,-5.159055299,0,3,0
Soberanes,5/4/2014,2014,0.75,1,0.75,-118,0,10.86278049,0,4.779123493,0,-157,0.5368,0.82,0.732666363,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118,-10.86278049,-4.770684624,0,0,0
Soberanes,5/4/2014,2014,1,1,1,-82,0,9.055385138,0,4.418840608,0,-123,0.453733333,0.82,0.673597308,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,-9.055385138,-4.406719247,0,0,0
Soberanes,5/4/2014,2014,1.25,1,1.25,-73,0,8.544003745,0,4.304065093,0,-106,0.443769231,0.82,0.666160064,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,-8.544003745,-4.290459441,0,0,0
Soberanes,5/4/2014,2014,1.5,1,1.5,-80,0,8.94427191,0,4.394449155,0,-122,0.453846154,0.94,0.673681048,0.969535971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-8.94427191,-4.382026635,0,0,0
Soberanes,5/4/2014,2014,1.75,1,1.75,-74,0,8.602325267,0,4.317488114,0,-152,0.460153846,0.87,0.678346406,0.932737905,-84,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97,-9.848857802,-4.574710979,0,1,0
Soberanes,5/4/2014,2014,2,1,2,-59,0,7.681145748,0,4.094344562,0,-154,0.628142857,0.94,0.79255464,0.969535971,-78,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,-9.486832981,-4.49980967,0,1,0
Soberanes,5/4/2014,2014,2.25,1,2.25,-30,0,5.477225575,0,3.433987204,0,-153,0.809411765,0.94,0.899673143,0.969535971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30,-5.477225575,-3.401197382,0,0,0
Soberanes,5/4/2014,2014,2.5,1,2.5,-23,0,4.795831523,0,3.17805383,0,-174,0.93995,1.04,0.969510186,1.019803903,-12,-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23,-4.795831523,-3.135494216,0,1,0
Soberanes,5/4/2014,2014,2.75,1,2.75,-21,0,4.582575695,0,3.091042453,0,-223,0.963304348,1.04,0.981480692,1.019803903,-110,-115,-5,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115,-10.72380529,-4.744932128,0,2,0
Soberanes,5/4/2014,2014,3,1,3,-35,0,5.916079783,0,3.583518938,0,-280,0.80725,0.9,0.898470923,0.948683298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35,-5.916079783,-3.555348061,0,0,0
Soberanes,5/4/2014,2014,3.25,1,3.25,-160,0,12.64911064,0,5.081404365,0,-278,0.531304348,0.9,0.728906268,0.948683298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-160,-12.64911064,-5.075173815,0,0,0
Soberanes,5/4/2014,2014,3.5,1,3.5,-163,0,12.76714533,0,5.099866428,0,-282,0.638615385,1.09,0.799134147,1.044030651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163,-12.76714533,-5.093750201,0,0,0
Soberanes,5/4/2014,2014,3.75,1,3.75,-209,0,14.45683229,0,5.347107531,0,-326,0.48808,1.09,0.698627225,1.044030651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-209,-14.45683229,-5.342334252,0,0,0
Soberanes,5/4/2014,2014,4,1,4,-170,0,13.03840481,0,5.141663557,0,-312,0.896842105,0.87,0.947017479,0.932737905,-195,-213,-172,-184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-213,-14.59451952,-5.361292166,0,2,0
Soberanes,5/4/2014,2014,4.25,1,4.25,-308,0,17.54992877,0,5.733341277,0,-312,0.9085,0.87,0.953152664,0.932737905,-190,-213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-308,-17.54992877,-5.730099783,0,1,0
Soberanes,5/4/2014,2014,4.5,1,4.5,-226,0,15.03329638,0,5.424950017,0,-323,0.911571429,0.96,0.954762499,0.979795897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-226,-15.03329638,-5.420534999,0,0,0
Soberanes,5/4/2014,2014,4.75,1,4.75,-137,0,11.70469991,0,4.927253685,0,-298,0.868344828,0.84,0.931850217,0.916515139,-169,-208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-208,-14.4222051,-5.33753808,0,1,0
Soberanes,5/4/2014,2014,5,1,5,-75,0,8.660254038,0,4.33073334,0,-252,0.720862069,1.07,0.849035964,1.034408043,-134,-165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165,-12.84523258,-5.105945474,0,1,0
Soberanes,5/4/2014,2014,5.25,1,5.25,-86,0,9.273618495,0,4.465908119,0,-231,0.683,1.07,0.82643814,1.034408043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-9.273618495,-4.454347296,0,0,0
Soberanes,5/4/2014,2014,5.5,1,5.5,-98,0,9.899494937,0,4.59511985,0,-196,0.5482,0.95,0.740405294,0.974679434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98,-9.899494937,-4.584967479,0,0,0
Soberanes,5/4/2014,2014,5.75,1,5.75,-99,0,9.949874371,0,4.605170186,0,-219,0.509548387,0.88,0.713826581,0.938083152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,-9.949874371,-4.59511985,0,0,0
Soberanes,5/4/2014,2014,6,1,6,-98,0,9.899494937,0,4.59511985,0,-188,0.40262069,0.7,0.634523987,0.836660027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98,-9.899494937,-4.584967479,0,0,0
Soberanes,5/4/2014,2014,6.25,1,6.25,-132,0,11.48912529,0,4.890349128,0,-179,0.2776,0.7,0.526877595,0.836660027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-132,-11.48912529,-4.882801923,0,0,0
Soberanes,5/4/2014,2014,6.5,1,6.5,-163,0,12.76714533,0,5.099866428,0,-188,0.27628125,0.75,0.525624628,0.866025404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163,-12.76714533,-5.093750201,0,0,0
Soberanes,5/4/2014,2014,6.75,1,6.75,-131,0,11.44552314,0,4.882801923,0,-148,0.457875,0.9,0.676664614,0.948683298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131,-11.44552314,-4.875197323,0,0,0
Soberanes,5/4/2014,2014,7,1,7,-120,0,10.95445115,0,4.795790546,0,-146,0.46,0.9,0.678232998,0.948683298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120,-10.95445115,-4.787491743,0,0,0
Soberanes,5/4/2014,2014,7.25,1,7.25,-133,0,11.53256259,0,4.8978398,0,-150,0.412333333,0.9,0.642131866,0.948683298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-133,-11.53256259,-4.890349128,0,0,0
Soberanes,5/4/2014,2014,7.5,1,7.5,-120,0,10.95445115,0,4.795790546,0,-138,0.466470588,0.89,0.682986521,0.943398113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120,-10.95445115,-4.787491743,0,0,0
Soberanes,5/4/2014,2014,7.75,1,7.75,-54,0,7.348469228,0,4.007333185,0,-70,0.737375,0.95,0.858705421,0.974679434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,-7.348469228,-3.988984047,0,0,0
Soberanes,5/4/2014,2014,8,1,8,-82,0,9.055385138,0,4.418840608,0,-130,0.6296875,0.95,0.793528512,0.974679434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,-9.055385138,-4.406719247,0,0,0
Soberanes,5/4/2014,2014,8.25,1,8.25,-94,0,9.695359715,0,4.553876892,0,-146,0.5828125,0.95,0.763421574,0.974679434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94,-9.695359715,-4.543294782,0,0,0
Soberanes,5/4/2014,2014,8.5,1,8.5,-73,0,8.544003745,0,4.304065093,0,-100,0.509888889,0.81,0.714065045,0.9,,,,,,,,,,,,,,,,,,,,,-25,-41,,,,,,,,,,,,-73,-8.544003745,-4.290459441,0,0,1
Soberanes,5/4/2014,2014,8.75,1,8.75,-50,0,7.071067812,0,3.931825633,0,-50,0.465925926,0.64,0.682587669,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,-7.071067812,-3.912023005,0,0,0
Soberanes,5/4/2014,2014,9,1,9,-34,0,5.830951895,0,3.555348061,0,-55,0.646,0.77,0.803741252,0.877496439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34,-5.830951895,-3.526360525,0,0,0
Soberanes,5/4/2014,2014,9.25,1,9.25,-98,0,9.899494937,0,4.59511985,0,-108,0.370243902,0.92,0.608476707,0.959166305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98,-9.899494937,-4.584967479,0,0,0
Soberanes,5/4/2014,2014,9.5,1,9.5,-91,0,9.539392014,0,4.521788577,0,-110,0.432873563,1.05,0.657931275,1.024695077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91,-9.539392014,-4.510859507,0,0,0
Soberanes,5/4/2014,2014,9.75,1,9.75,-48,0,6.92820323,0,3.891820298,0,-120,0.742173913,1.05,0.861495161,1.024695077,-83,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110,-10.48808848,-4.700480366,0,1,0
Soberanes,5/4/2014,2014,10,1,10,-84,0,9.16515139,0,4.442651256,0,-122,0.499454545,0.95,0.706720981,0.974679434,-88,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90,-9.486832981,-4.49980967,0,1,0
Soberanes,3/25/2015,2015,0,1,0,-42,0,6.480740698,0,3.761200116,0,-100,0.9356,1.28,0.967264183,1.13137085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bolt,-42,-6.480740698,-3.737669618,0,0,0
Soberanes,3/25/2015,2015,0.25,1,0.25,,,,,,,-85,,,,,-80,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all patch,-84,-9.16515139,-4.430816799,-80,1,0
Soberanes,3/25/2015,2015,0.5,1,0.5,,,,,,,-150,,,,,0,-5,-66,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all patch,-71,-8.426149773,-4.262679877,0,2,0
Soberanes,3/25/2015,2015,0.75,1,0.75,-100,0,10,0,4.615120517,0,-150,0.58,0.82,0.761577311,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,-10,-4.605170186,0,0,0
Soberanes,3/25/2015,2015,1,1,1,-77,0,8.774964387,0,4.356708827,0,-150,0.476066667,0.82,0.689975845,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,-8.774964387,-4.343805422,0,0,0
Soberanes,3/25/2015,2015,1.25,1,1.25,-51,0,7.141428429,0,3.951243719,0,-130,0.557153846,0.82,0.746427388,0.905538514,-79,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-9,-4.394449155,0,1,0
Soberanes,3/25/2015,2015,1.5,1,1.5,-69,0,8.306623863,0,4.248495242,0,-130,0.520692308,0.94,0.721590124,0.969535971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bolt,-69,-8.306623863,-4.234106505,0,0,0
Soberanes,3/25/2015,2015,1.75,1,1.75,-34,0,5.830951895,0,3.555348061,0,-130,0.681692308,0.87,0.8256466,0.932737905,-52,-59,-75,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81,-9,-4.394449155,0,2,0
Soberanes,3/25/2015,2015,2,1,2,-42,0,6.480740698,0,3.761200116,0,-140,0.718,0.94,0.847348807,0.969535971,-75,-86,-105,-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107,-10.34408043,-4.672828834,0,2,0
Soberanes,3/25/2015,2015,2.25,1,2.25,-26,0,5.099019514,0,3.295836866,0,-170,0.826823529,0.94,0.909298372,0.969535971,-59,-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,-7.810249676,-4.110873864,0,1,0
Soberanes,3/25/2015,2015,2.5,1,2.5,-38,0,6.164414003,0,3.663561646,0,-80,0.8747,1.04,0.935253976,1.019803903,-51,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"crest, angled on rock face",-55,-7.416198487,-4.007333185,0,1,0
Soberanes,3/25/2015,2015,2.75,1,2.75,-27,0,5.196152423,0,3.33220451,0,-230,0.941391304,1.04,0.970253217,1.019803903,-35,-45,-116,-117,-125,-129,-173,-180,,,,,,,,,,,,,,,,,,,,,,,,,crest,-180,-13.41640786,-5.192956851,0,4,0
Soberanes,3/25/2015,2015,3,1,3,-52,0,7.211102551,0,3.970291914,0,-200,0.7622,0.9,0.873040663,0.948683298,-91,-96,-102,-104,-114,-115,-154,-160,,,,,,,,,,,,,,,,,,,,,,,,,,-160,-12.64911064,-5.075173815,0,4,0
Soberanes,3/25/2015,2015,3.25,1,3.25,-82,0,9.055385138,0,4.418840608,0,-230,0.711043478,0.9,0.84323394,0.948683298,-185,-196,,,,,,,,,,,,,,,,,,,-49,-60,,,,,,,,,,,,-196,-14,-5.278114659,0,1,1
Soberanes,3/25/2015,2015,3.5,1,3.5,-96,0,9.797958971,0,4.574710979,0,-260,0.824153846,1.09,0.907829194,1.044030651,-110,-133,-145,-150,-158,-189,,,,,,,,,,,,,,,,,,,,,,,,,,,,-189,-13.74772708,-5.241747015,0,3,0
Soberanes,3/25/2015,2015,3.75,1,3.75,-140,-32,11.83215957,5.656854249,4.94875989,3.496507561,-250,0.6868,0.99784,0.828733974,0.998919416,-116,-176,,,,,,,,,,,,,,,,,,,-87,-100,,,,,,,,,,,,-176,-13.26649916,-5.170483995,-32,1,1
Soberanes,3/25/2015,2015,4,1,4,-135,0,11.61895004,0,4.912654886,0,-190,0.891315789,0.87,0.944095223,0.932737905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-135,-11.61895004,-4.905274778,0,0,0
Soberanes,3/25/2015,2015,4.25,1,4.25,-116,0,10.77032961,0,4.762173935,0,-240,0.8845,0.87,0.940478602,0.932737905,-140,-157,-170,-182,,,,,,,,,,,,,,,,,-15,-30,,,,,,,,,,,,-182,-13.49073756,-5.204006687,0,2,1
Soberanes,3/25/2015,2015,4.5,1,4.5,-105,0,10.24695077,0,4.663439094,0,-280,0.9375,0.96,0.968245837,0.979795897,-115,-146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-146,-12.08304597,-4.983606622,0,1,0
Soberanes,3/25/2015,2015,4.75,1,4.75,-82,0,9.055385138,0,4.418840608,0,-290,0.856965517,0.84,0.92572432,0.916515139,-110,-137,-140,-149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-149,-12.20655562,-5.003946306,0,2,0
Soberanes,3/25/2015,2015,5,1,5,-14,0,3.741657387,0,2.708050201,0,-290,1.004827586,1.07,1.002410887,1.034408043,-67,-83,-143,-162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal 0 to -30,-162,-12.72792206,-5.087596335,0,2,0
Soberanes,3/25/2015,2015,5.25,1,5.25,-20,-5,4.472135955,2.236067977,3.044522438,1.791759469,-300,0.98,1.0475,0.989949494,1.023474475,-71,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,-8.717797887,-4.33073334,-5,1,0
Soberanes,3/25/2015,2015,5.5,1,5.5,-65,0,8.062257748,0,4.189654742,0,-300,0.6835,0.95,0.826740588,0.974679434,-98,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113,-10.63014581,-4.727387819,0,1,0
Soberanes,3/25/2015,2015,5.75,1,5.75,-50,0,7.071067812,0,3.931825633,0,-310,0.692903226,0.88,0.832408089,0.938083152,-65,-71,-79,-81,-98,-100,-135,-140,,,,,,,,,,,,,,,,,,,,,,,,,,-140,-11.83215957,-4.941642423,0,4,0
Soberanes,3/25/2015,2015,6,1,6,-50,0,7.071067812,0,3.931825633,0,-290,0.548275862,0.7,0.740456523,0.836660027,-72,-76,-82,-90,-93,-96,-107,-115,,,,,,,,,,,,,,,,,,,,,,,,,,-115,-10.72380529,-4.744932128,0,4,0
Soberanes,3/25/2015,2015,6.25,1,6.25,-73,0,8.544003745,0,4.304065093,0,-275,0.4664,0.7,0.682934843,0.836660027,-150,-175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-175,-13.22875656,-5.164785974,0,1,0
Soberanes,3/25/2015,2015,6.5,1,6.5,-90,0,9.486832981,0,4.510859507,0,-320,0.4884375,0.75,0.698883037,0.866025404,-109,-119,-149,-153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153,-12.36931688,-5.030437921,0,2,0
Soberanes,3/25/2015,2015,6.75,1,6.75,-88,0,9.38083152,0,4.48863637,0,-320,0.603,0.9,0.776530746,0.948683298,-109,-115,-157,-168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-168,-12.9614814,-5.123963979,0,2,0
Soberanes,3/25/2015,2015,7,1,7,-97,0,9.848857802,0,4.584967479,0,-330,0.544333333,0.9,0.737789491,0.948683298,-114,-125,-156,-162,-204,-210,-227,-230,,,,,,,,,,,,,,,,,,,,,,,,,parallel through Dawn's bolts,-230,-15.16575089,-5.438079309,0,4,0
Soberanes,3/25/2015,2015,7.25,1,7.25,-121,0,11,0,4.804021045,0,-330,0.456333333,0.9,0.675524488,0.948683298,-245,-253,,,,,,,,,,,,,,,,,,,-45,-53,,,,,,,,,,,,-253,-15.90597372,-5.533389489,0,1,1
Soberanes,3/25/2015,2015,7.5,1,7.5,-145,0,12.04159458,0,4.983606622,0,-340,0.378235294,0.89,0.615008369,0.943398113,-195,-196,-209,-275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-275,-16.58312395,-5.616771098,0,2,0
Soberanes,3/25/2015,2015,7.75,1,7.75,-146,0,12.08304597,0,4.990432587,0,-320,0.375125,0.95,0.612474489,0.974679434,-150,-162,-185,-197,,,,,,,,,,,,,,,,,-95,-120,,,,,,,,,,,,-197,-14.03566885,-5.283203729,0,2,1
Soberanes,3/25/2015,2015,8,1,8,-84,0,9.16515139,0,4.442651256,0,-320,0.621875,0.95,0.788590515,0.974679434,-115,-116,-181,-182,-285,-286,,,,,,,,,,,,,,,,,,,,,,,,,,,bolt,-286,-16.91153453,-5.655991811,0,3,0
Soberanes,3/25/2015,2015,8.25,1,8.25,-92,0,9.591663047,0,4.532599493,0,-320,0.590625,0.95,0.768521307,0.974679434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92,-9.591663047,-4.521788577,0,0,0
Soberanes,3/25/2015,2015,8.5,1,8.5,-87,0,9.327379053,0,4.477336814,0,-270,0.452333333,0.81,0.672557309,0.9,-97,-98,-124,-127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127,-11.26942767,-4.844187086,0,2,0
Soberanes,3/25/2015,2015,8.75,1,8.75,-85,0,9.219544457,0,4.454347296,0,-270,0.344074074,0.64,0.586578276,0.8,-93,-125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125,-11.18033989,-4.828313737,0,1,0
Soberanes,3/25/2015,2015,9,1,9,-59,0,7.681145748,0,4.094344562,0,-85,0.554823529,0.77,0.744864773,0.877496439,-64,-65,-70,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,-8.831760866,-4.356708827,0,2,0
Soberanes,3/25/2015,2015,9.25,1,9.25,-62,0,7.874007874,0,4.143134726,0,-82,0.572195122,0.92,0.756435802,0.959166305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,-7.874007874,-4.127134385,0,0,0
Soberanes,3/25/2015,2015,9.5,1,9.5,-67,-12,8.185352772,3.464101615,4.219507705,2.564949357,-87,0.595632184,0.96862069,0.771772106,0.984185292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,-8.185352772,-4.204692619,-12,0,0
Soberanes,3/25/2015,2015,9.75,1,9.75,-79,0,8.888194417,0,4.382026635,0,-92,0.543369565,1.05,0.737136056,1.024695077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,-8.888194417,-4.369447852,0,0,0
Soberanes,3/25/2015,2015,10,1,10,-43,0,6.557438524,0,3.784189634,0,-110,0.719363636,0.95,0.848153074,0.974679434,-68,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,next to tuffy,-92,-9.591663047,-4.521788577,0,1,0
Soberanes,4/2/2016,2016,0,1,0,-55,0,7.416198487,0,4.025351691,0,-180,0.829,1.28,0.910494371,1.13137085,-56,-63,,,,,,,,,,,,,,,,,,,-26,-43,,,,,,,,,,,,-63,-7.937253933,-4.143134726,0,1,1
Soberanes,4/2/2016,2016,0.25,1,0.25,-132,-80,11.48912529,8.94427191,4.890349128,4.394449155,-160,0.006588235,0.508235294,0.081167945,0.712906231,-66,-70,,,,,,,,,,,,,,,,,,,-100,-104,,,,,,,,,,,,-132,-11.48912529,-4.882801923,-66,1,1
Soberanes,4/2/2016,2016,0.5,1,0.5,-120,-100,10.95445115,10,4.795790546,4.615120517,-160,0.568,0.64,0.753657747,0.8,0,-5,-53,-56,-60,-65,-90,-92,-120,-126,-130,-136,,,,,,,,,,,,,,,,,,,,,,-136,-11.66190379,-4.912654886,0,6,0
Soberanes,4/2/2016,2016,0.75,1,0.75,-93,0,9.643650761,0,4.543294782,0,-145,0.5968,0.82,0.772528317,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal 0 to -33,-93,-9.643650761,-4.532599493,0,0,0
Soberanes,4/2/2016,2016,1,1,1,-97,0,9.848857802,0,4.584967479,0,-140,0.386733333,0.82,0.621878874,0.905538514,-105,-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal 0 to -10,-106,-10.29563014,-4.663439094,0,1,0
Soberanes,4/2/2016,2016,1.25,1,1.25,-84,0,9.16515139,0,4.442651256,0,-125,0.387076923,0.82,0.622155064,0.905538514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-9.16515139,-4.430816799,0,0,0
Soberanes,4/2/2016,2016,1.5,1,1.5,-66,0,8.124038405,0,4.204692619,0,-120,0.538923077,0.94,0.734113804,0.969535971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,-8.124038405,-4.189654742,0,0,0
Soberanes,4/2/2016,2016,1.75,1,1.75,-76,0,8.717797887,0,4.343805422,0,-140,0.449076923,0.87,0.670132019,0.932737905,,,,,,,,,,,,,,,,,,,,,-36,-57,,,,,,,,,,,horizontal 0 to -25,-76,-8.717797887,-4.33073334,0,0,1
Soberanes,4/2/2016,2016,2,1,2,-56,0,7.483314774,0,4.043051268,0,-180,0.644,0.94,0.802496106,0.969535971,-59,-60,-85,-93,-100,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115,-10.72380529,-4.744932128,0,3,0
Soberanes,4/2/2016,2016,2.25,1,2.25,-32,0,5.656854249,0,3.496507561,0,-165,0.800705882,0.94,0.894821704,0.969535971,-48,-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,-7.141428429,-3.931825633,0,1,0
Soberanes,4/2/2016,2016,2.5,1,2.5,-50,0,7.071067812,0,3.931825633,0,-175,0.8225,1.04,0.906917857,1.019803903,-73,-83,-85,-86,-115,-120,-130,-137,-169,-172,,,,,,,,,,,-35,-44,,,,,,,,,,,horizontal 0 to -42,-172,-13.11487705,-5.147494477,0,5,1
Soberanes,4/2/2016,2016,2.75,1,2.75,-72,0,8.485281374,0,4.290459441,0,-260,0.777043478,1.04,0.881500697,1.019803903,-88,-92,-140,-173,-189,-207,,,,,,,,,,,,,,,-41,-67,,,,,,,,,,,,-207,-14.38749457,-5.332718793,0,3,1
Soberanes,4/2/2016,2016,3,1,3,-191,0,13.82027496,0,5.257495372,0,-290,0.39385,0.9,0.627574697,0.948683298,,,,,,,,,,,,,,,,,,,,,-70,-73,-118,-135,-160,-172,,,,,,,,-191,-13.82027496,-5.252273428,0,0,3
Soberanes,4/2/2016,2016,3.25,1,3.25,-150,0,12.24744871,0,5.017279837,0,-150,0.554347826,0.9,0.744545382,0.948683298,,,,,,,,,,,,,,,,,,,,,-92,-103,-140,-145,,,,,,,,,horizontal 0 to -55,-150,-12.24744871,-5.010635294,0,0,2
Soberanes,4/2/2016,2016,3.5,1,3.5,-155,-15,12.4498996,3.872983346,5.049856007,2.772588722,-180,0.660769231,1.048461538,0.812877131,1.023944109,,,,,,,,,,,,,,,,,,,,,-90,-130,-135,-140,,,,,,,,,,-155,-12.4498996,-5.043425117,-15,0,2
Soberanes,4/2/2016,2016,3.75,1,3.75,-102,-23,10.09950494,4.795831523,4.634728988,3.17805383,-185,0.79624,1.02376,0.892322812,1.011810259,-124,-132,-135,-151,-155,-163,-179,-185,,,,,,,,,,,,,,,,,,,,,,,,,,-185,-13.60147051,-5.220355825,-23,4,0
