site,date,year,rep,elevation (m),bench,transect,meter,lowerlim_zone,girth (mm),depth (mm),sqrt(girth),sqrt(depth),ln(girth),ln(depth),monolayer,myt_type,myt_present,zone,notes,year_zone,refuge_size (over 35mm)
Asilomar,4/14/2015,2015,0,0.351428571,1,0,1.74,1,22,19,4.69041576,4.358898944,3.091042453,2.944438979,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.377142857,1,0,1.7,1,25,55,5,7.416198487,3.218875825,4.007333185,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.409285714,1,0,1.65,1,21,50,4.582575695,7.071067812,3.044522438,3.912023005,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.441428571,1,0,1.6,1,20,37,4.472135955,6.08276253,2.995732274,3.610917913,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.473571429,1,0,1.55,1,21,49,4.582575695,7,3.044522438,3.891820298,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.505714286,1,0,1.5,1,21,41,4.582575695,6.403124237,3.044522438,3.713572067,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.537857143,1,0,1.45,1,23,44,4.795831523,6.633249581,3.135494216,3.784189634,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.57,1,0,1.4,1,19,19,4.358898944,4.358898944,2.944438979,2.944438979,1,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.602142857,1,0,1.35,1,15,30,3.872983346,5.477225575,2.708050201,3.401197382,1,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.666428571,1,0,1.25,1,20,29,4.472135955,5.385164807,2.995732274,3.36729583,1,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,0,0.782142857,1,0,1.07,1,15,25,3.872983346,5,2.708050201,3.218875825,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,0,0.923571429,1,0,0.85,1,11,13,3.31662479,3.605551275,2.397895273,2.564949357,1,patch,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,0,0.955714286,1,0,0.8,1,11,16,3.31662479,4,2.397895273,2.772588722,1,patch,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,0,0.987857143,1,0,0.75,1,15,14,3.872983346,3.741657387,2.708050201,2.63905733,1,patch,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,0,1.02,1,0,0.7,1,21,25,4.582575695,5,3.044522438,3.218875825,1,patch,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,0,1.052142857,1,0,0.65,1,23,23,4.795831523,4.795831523,3.135494216,3.135494216,1,patch,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,0,1.277142857,1,0,0.3,1,15,20,3.872983346,4.472135955,2.708050201,2.995732274,1,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,0,1.309285714,1,0,0.25,1,15,22,3.872983346,4.69041576,2.708050201,3.091042453,1,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,0,1.335,1,0,0.21,1,15,32,3.872983346,5.656854249,2.708050201,3.465735903,1,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,1,0.444,1,1,1.71,0,19,23,4.358898944,4.795831523,2.944438979,3.135494216,1,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,1,0.479263158,1,1,1.66,0,21,21,4.582575695,4.582575695,3.044522438,3.044522438,1,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,1,0.521578947,1,1,1.6,0,21,29,4.582575695,5.385164807,3.044522438,3.36729583,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,1,0.556842105,1,1,1.55,0,25,15,5,3.872983346,3.218875825,2.708050201,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,1,0.592105263,1,1,1.5,1,24,18,4.898979486,4.242640687,3.17805383,2.890371758,0,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,1,0.613263158,1,1,1.47,1,20,25,4.472135955,5,2.995732274,3.218875825,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,1,0.634421053,1,1,1.44,1,23,24,4.795831523,4.898979486,3.135494216,3.17805383,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,1,0.655578947,1,1,1.41,1,20,24,4.472135955,4.898979486,2.995732274,3.17805383,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,1,0.761368421,1,1,1.26,1,22,25,4.69041576,5,3.091042453,3.218875825,1,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.782526316,1,1,1.23,1,14,26,3.741657387,5.099019514,2.63905733,3.258096538,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.803684211,1,1,1.2,1,22,23,4.69041576,4.795831523,3.091042453,3.135494216,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.824842105,1,1,1.17,1,25,24,5,4.898979486,3.218875825,3.17805383,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.846,1,1,1.14,1,22,39,4.69041576,6.244997998,3.091042453,3.663561646,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.867157895,1,1,1.11,1,16,61,4,7.810249676,2.772588722,4.110873864,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.888315789,1,1,1.08,1,16,50,4,7.071067812,2.772588722,3.912023005,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.909473684,1,1,1.05,1,16,34,4,5.830951895,2.772588722,3.526360525,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.930631579,1,1,1.02,1,15,26,3.872983346,5.099019514,2.708050201,3.258096538,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.944736842,1,1,1,0,16,48,4,6.92820323,2.772588722,3.871201011,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,1,0.98,1,1,0.95,0,17,48,4.123105626,6.92820323,2.833213344,3.871201011,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,1,1.015263158,1,1,0.9,0,18,28,4.242640687,5.291502622,2.890371758,3.33220451,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,1,1.050526316,1,1,0.85,0,21,38,4.582575695,6.164414003,3.044522438,3.63758616,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,1,1.085789474,1,1,0.8,0,18,37,4.242640687,6.08276253,2.890371758,3.610917913,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,1,1.121052632,1,1,0.75,0,17,42,4.123105626,6.480740698,2.833213344,3.737669618,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,1,1.156315789,1,1,0.7,0,15,27,3.872983346,5.196152423,2.708050201,3.295836866,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,1,1.191578947,1,1,0.65,0,16,43,4,6.557438524,2.772588722,3.761200116,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,1,1.226842105,1,1,0.6,0,15,21,3.872983346,4.582575695,2.708050201,3.044522438,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,1,1.262105263,1,1,0.55,0,11,15,3.31662479,3.872983346,2.397895273,2.708050201,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,0.464857143,1,2,1.64,0,24,18,4.898979486,4.242640687,3.17805383,2.890371758,0,patch,1,z3,,2015_z3,0
Asilomar,4/14/2015,2015,2,0.534285714,1,2,1.55,0,22,21,4.69041576,4.582575695,3.091042453,3.044522438,0,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,2,0.572857143,1,2,1.5,0,19,20,4.358898944,4.472135955,2.944438979,2.995732274,0,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,2,0.611428571,1,2,1.45,0,14,15,3.741657387,3.872983346,2.63905733,2.708050201,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,2,0.634571429,1,2,1.42,1,11,24,3.31662479,4.898979486,2.397895273,3.17805383,0,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,2,0.657714286,1,2,1.39,1,25,35,5,5.916079783,3.218875825,3.555348061,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,2,0.680857143,1,2,1.36,1,30,25,5.477225575,5,3.401197382,3.218875825,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,2,0.704,1,2,1.33,1,25,21,5,4.582575695,3.218875825,3.044522438,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,2,0.727142857,1,2,1.3,1,25,29,5,5.385164807,3.218875825,3.36729583,1,patch,1,contraction,,2015_contraction,0
Asilomar,4/14/2015,2015,2,0.812,1,2,1.19,1,21,23,4.582575695,4.795831523,3.044522438,3.135494216,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,0.842857143,1,2,1.15,1,25,44,5,6.633249581,3.218875825,3.784189634,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,0.866,1,2,1.12,1,17,34,4.123105626,5.830951895,2.833213344,3.526360525,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,0.889142857,1,2,1.09,1,19,43,4.358898944,6.557438524,2.944438979,3.761200116,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,0.912285714,1,2,1.06,1,13,41,3.605551275,6.403124237,2.564949357,3.713572067,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,0.935428571,1,2,1.03,1,18,33,4.242640687,5.744562647,2.890371758,3.496507561,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,0.958571429,1,2,1,1,18,23,4.242640687,4.795831523,2.890371758,3.135494216,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,0.981714286,1,2,0.97,1,16,17,4,4.123105626,2.772588722,2.833213344,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.004857143,1,2,0.94,1,22,50,4.69041576,7.071067812,3.091042453,3.912023005,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.035714286,1,2,0.9,0,20,19,4.472135955,4.358898944,2.995732274,2.944438979,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.074285714,1,2,0.85,0,19,23,4.358898944,4.795831523,2.944438979,3.135494216,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.112857143,1,2,0.8,0,17,29,4.123105626,5.385164807,2.833213344,3.36729583,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.151428571,1,2,0.75,0,18,39,4.242640687,6.244997998,2.890371758,3.663561646,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.19,1,2,0.7,0,16,37,4,6.08276253,2.772588722,3.610917913,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.228571429,1,2,0.65,0,21,39,4.582575695,6.244997998,3.044522438,3.663561646,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.267142857,1,2,0.6,0,15,27,3.872983346,5.196152423,2.708050201,3.295836866,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.305714286,1,2,0.55,0,18,38,4.242640687,6.164414003,2.890371758,3.63758616,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.344285714,1,2,0.5,0,11,39,3.31662479,6.244997998,2.397895273,3.663561646,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.382857143,1,2,0.45,0,15,34,3.872983346,5.830951895,2.708050201,3.526360525,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.421428571,1,2,0.4,0,21,18,4.582575695,4.242640687,3.044522438,2.890371758,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.46,1,2,0.35,0,23,26,4.795831523,5.099019514,3.135494216,3.258096538,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.498571429,1,2,0.3,0,23,32,4.795831523,5.656854249,3.135494216,3.465735903,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.529428571,1,2,0.26,0,18,22,4.242640687,4.69041576,2.890371758,3.091042453,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.652857143,1,2,0.1,0,16,20,4,4.472135955,2.772588722,2.995732274,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.691428571,1,2,0.05,0,14,25,3.741657387,5,2.63905733,3.218875825,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,2,1.73,1,2,0,0,15,20,3.872983346,4.472135955,2.708050201,2.995732274,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,0.71,1,3,0.92,1,13,11,3.605551275,3.31662479,2.564949357,2.397895273,1,patch,1,contraction,,2015_contraction,0
Asilomar,4/14/2015,2015,3,0.74,1,3,0.89,1,24,31,4.898979486,5.567764363,3.17805383,3.433987204,1,patch,1,contraction,,2015_contraction,0
Asilomar,4/14/2015,2015,3,0.79,1,3,0.84,1,13,14,3.605551275,3.741657387,2.564949357,2.63905733,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,0.82,1,3,0.81,1,15,20,3.872983346,4.472135955,2.708050201,2.995732274,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,0.85,1,3,0.78,1,16,21,4,4.582575695,2.772588722,3.044522438,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,0.88,1,3,0.75,1,21,23,4.582575695,4.795831523,3.044522438,3.135494216,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,0.91,1,3,0.72,1,23,36,4.795831523,6,3.135494216,3.583518938,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,0.94,1,3,0.69,1,21,40,4.582575695,6.32455532,3.044522438,3.688879454,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,0.97,1,3,0.66,1,20,31,4.472135955,5.567764363,2.995732274,3.433987204,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1,1,3,0.63,1,14,35,3.741657387,5.916079783,2.63905733,3.555348061,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.03,1,3,0.6,1,20,31,4.472135955,5.567764363,2.995732274,3.433987204,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.06,1,3,0.57,1,20,24,4.472135955,4.898979486,2.995732274,3.17805383,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.11,1,3,0.52,0,19,31,4.358898944,5.567764363,2.944438979,3.433987204,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.16,1,3,0.47,0,16,15,4,3.872983346,2.772588722,2.708050201,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.21,1,3,0.42,0,19,28,4.358898944,5.291502622,2.944438979,3.33220451,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.23,1,3,0.4,0,24,33,4.898979486,5.744562647,3.17805383,3.496507561,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.28,1,3,0.35,0,23,27,4.795831523,5.196152423,3.135494216,3.295836866,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.33,1,3,0.3,0,23,22,4.795831523,4.69041576,3.135494216,3.091042453,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.38,1,3,0.25,0,20,41,4.472135955,6.403124237,2.995732274,3.713572067,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.43,1,3,0.2,0,21,17,4.582575695,4.123105626,3.044522438,2.833213344,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.48,1,3,0.15,0,16,21,4,4.582575695,2.772588722,3.044522438,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,3,1.53,1,3,0.1,0,16,16,4,4,2.772588722,2.772588722,0,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.2808,1,4,1.1,0,27,29,5.196152423,5.385164807,3.295836866,3.36729583,0,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,4,0.2944,1,4,1.05,0,15,44,3.872983346,6.633249581,2.708050201,3.784189634,0,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,4,0.308,1,4,1,0,15,15,3.872983346,3.872983346,2.708050201,2.708050201,0,patch,1,contraction,,2015_contraction,0
Asilomar,4/14/2015,2015,4,0.36784,1,4,0.78,1,11,16,3.31662479,4,2.397895273,2.772588722,0,patch,1,contraction,,2015_contraction,0
Asilomar,4/14/2015,2015,4,0.376,1,4,0.75,1,21,19,4.582575695,4.358898944,3.044522438,2.944438979,0,patch,1,contraction,,2015_contraction,0
Asilomar,4/14/2015,2015,4,0.40592,1,4,0.64,1,19,18,4.358898944,4.242640687,2.944438979,2.890371758,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.41408,1,4,0.61,1,25,60,5,7.745966692,3.218875825,4.094344562,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.42224,1,4,0.58,1,21,78,4.582575695,8.831760866,3.044522438,4.356708827,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.4304,1,4,0.55,1,16,46,4,6.782329983,2.772588722,3.828641396,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.43856,1,4,0.52,1,18,35,4.242640687,5.916079783,2.890371758,3.555348061,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.44672,1,4,0.49,1,18,38,4.242640687,6.164414003,2.890371758,3.63758616,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.45488,1,4,0.46,1,17,37,4.123105626,6.08276253,2.833213344,3.610917913,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.46304,1,4,0.43,1,22,44,4.69041576,6.633249581,3.091042453,3.784189634,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.4712,1,4,0.4,1,27,46,5.196152423,6.782329983,3.295836866,3.828641396,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.4848,1,4,0.35,0,25,25,5,5,3.218875825,3.218875825,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.4984,1,4,0.3,0,26,20,5.099019514,4.472135955,3.258096538,2.995732274,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.512,1,4,0.25,0,22,35,4.69041576,5.916079783,3.091042453,3.555348061,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.5256,1,4,0.2,0,15,12,3.872983346,3.464101615,2.708050201,2.48490665,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,4,0.58,1,4,0,0,16,9,4,3,2.772588722,2.197224577,0,bed,1,bed,bolt,2015_bed,0
Asilomar,4/14/2015,2015,5,0.33,2,0,1.41,1,20,31,4.472135955,5.567764363,2.995732274,3.433987204,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.36,2,0,1.38,1,27,38,5.196152423,6.164414003,3.295836866,3.63758616,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.39,2,0,1.35,1,30,30,5.477225575,5.477225575,3.401197382,3.401197382,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.42,2,0,1.32,1,26,40,5.099019514,6.32455532,3.258096538,3.688879454,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.45,2,0,1.29,1,13,42,3.605551275,6.480740698,2.564949357,3.737669618,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.48,2,0,1.26,1,19,39,4.358898944,6.244997998,2.944438979,3.663561646,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.51,2,0,1.23,1,,48,,6.92820323,,3.871201011,0,bed,1,expansion,pollicipes,2015_expansion,
Asilomar,4/14/2015,2015,5,0.54,2,0,1.2,1,,43,,6.557438524,,3.761200116,0,bed,1,expansion,pollicipes,2015_expansion,
Asilomar,4/14/2015,2015,5,0.57,2,0,1.17,1,,33,,5.744562647,,3.496507561,0,bed,1,expansion,pollicipes,2015_expansion,
Asilomar,4/14/2015,2015,5,0.59,2,0,1.15,0,16,19,4,4.358898944,2.772588722,2.944438979,1,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.64,2,0,1.1,0,13,11,3.605551275,3.31662479,2.564949357,2.397895273,1,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.74,2,0,1,0,25,24,5,4.898979486,3.218875825,3.17805383,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.79,2,0,0.95,0,20,43,4.472135955,6.557438524,2.995732274,3.761200116,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.84,2,0,0.9,0,13,26,3.605551275,5.099019514,2.564949357,3.258096538,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,5,0.89,2,0,0.85,0,25,29,5,5.385164807,3.218875825,3.36729583,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,5,0.94,2,0,0.8,0,,28,,5.291502622,,3.33220451,0,bed,1,bed,pollicipes,2015_bed,
Asilomar,4/14/2015,2015,5,0.99,2,0,0.75,0,22,21,4.69041576,4.582575695,3.091042453,3.044522438,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,5,1.04,2,0,0.7,0,15,21,3.872983346,4.582575695,2.708050201,3.044522438,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,5,1.09,2,0,0.65,0,20,14,4.472135955,3.741657387,2.995732274,2.63905733,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,5,1.24,2,0,0.5,0,14,14,3.741657387,3.741657387,2.63905733,2.63905733,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,5,1.29,2,0,0.45,0,27,17,5.196152423,4.123105626,3.295836866,2.833213344,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,5,1.34,2,0,0.4,0,23,20,4.795831523,4.472135955,3.135494216,2.995732274,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,5,1.39,2,0,0.35,0,18,20,4.242640687,4.472135955,2.890371758,2.995732274,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,5,1.44,2,0,0.3,0,16,8,4,2.828427125,2.772588722,2.079441542,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,5,1.74,2,0,0,0,15,11,3.872983346,3.31662479,2.708050201,2.397895273,1,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,0.58,2,1,1.25,0,11,9,3.31662479,3,2.397895273,2.197224577,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,6,0.63,2,1,1.2,0,18,13,4.242640687,3.605551275,2.890371758,2.564949357,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,6,0.74,2,1,1.09,0,25,29,5,5.385164807,3.218875825,3.36729583,0,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,6,0.79,2,1,1.04,1,,15,,3.872983346,,2.708050201,1,patch,1,z2,pollicipes,2015_z2,
Asilomar,4/14/2015,2015,6,0.82,2,1,1.01,1,24,20,4.898979486,4.472135955,3.17805383,2.995732274,1,patch,1,z2,,2015_z2,0
Asilomar,4/14/2015,2015,6,0.85,2,1,0.98,1,22,10,4.69041576,3.16227766,3.091042453,2.302585093,1,patch,1,contraction,,2015_contraction,0
Asilomar,4/14/2015,2015,6,1.03,2,1,0.8,1,11,14,3.31662479,3.741657387,2.397895273,2.63905733,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.06,2,1,0.77,1,22,15,4.69041576,3.872983346,3.091042453,2.708050201,1,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.09,2,1,0.74,1,21,19,4.582575695,4.358898944,3.044522438,2.944438979,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.12,2,1,0.71,1,26,25,5.099019514,5,3.258096538,3.218875825,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.15,2,1,0.68,1,16,37,4,6.08276253,2.772588722,3.610917913,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.18,2,1,0.65,1,18,30,4.242640687,5.477225575,2.890371758,3.401197382,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.23,2,1,0.6,0,14,18,3.741657387,4.242640687,2.63905733,2.890371758,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.28,2,1,0.55,0,15,20,3.872983346,4.472135955,2.708050201,2.995732274,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.33,2,1,0.5,0,12,20,3.464101615,4.472135955,2.48490665,2.995732274,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.38,2,1,0.45,0,15,21,3.872983346,4.582575695,2.708050201,3.044522438,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.43,2,1,0.4,0,14,45,3.741657387,6.708203932,2.63905733,3.80666249,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.48,2,1,0.35,0,16,14,4,3.741657387,2.772588722,2.63905733,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.53,2,1,0.3,0,11,14,3.31662479,3.741657387,2.397895273,2.63905733,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.69,2,1,0.14,0,14,14,3.741657387,3.741657387,2.63905733,2.63905733,1,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,6,1.73,2,1,0.1,0,11,17,3.31662479,4.123105626,2.397895273,2.833213344,1,patch,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,7,0.74,2,2,0.36,0,21,27,4.582575695,5.196152423,3.044522438,3.295836866,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,7,0.77,2,2,0.33,0,21,18,4.582575695,4.242640687,3.044522438,2.890371758,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,7,0.8,2,2,0.3,0,27,31,5.196152423,5.567764363,3.295836866,3.433987204,1,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,7,0.89,2,2,0.21,0,25,31,5,5.567764363,3.218875825,3.433987204,0,bed,1,expansion,,2015_expansion,0
Asilomar,4/14/2015,2015,7,0.92,2,2,0.18,0,14,32,3.741657387,5.656854249,2.63905733,3.465735903,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,7,0.95,2,2,0.15,0,25,20,5,4.472135955,3.218875825,2.995732274,0,bed,1,bed,,2015_bed,0
Asilomar,4/14/2015,2015,7,0.98,2,2,0.12,0,23,25,4.795831523,5,3.135494216,3.218875825,0,bed,1,bed,,2015_bed,0
